date,game_id,home_team,away_team,home_score,away_score,home_win,total_runs,home_pitcher,home_pitcher_era,home_pitcher_whip,home_bullpen_era,home_ops,home_avg,home_slg,home_era,home_whip,home_last5,away_pitcher,away_pitcher_era,away_pitcher_whip,away_bullpen_era,away_ops,away_avg,away_slg,away_era,away_whip,away_last5
2024-03-29,747223,Arizona Diamondbacks,Colorado Rockies,7,3,1,10,Scott McGough,0.0,1.0,5.502857142857144,1.109,0.421,0.645,2.0,0.7777777777777778,,Victor Vodnik,0.0,1.5,4.14875,0.526,0.175,0.302,12.94,2.25,
2024-03-29,745848,New York Mets,Milwaukee Brewers,1,3,0,4,Michael Tonkin,0.0,0.5,2.57,0.251,0.037,0.148,3.0,1.2222222222222223,"L, L, L, W, L",Abner Uribe,0.0,0.0,4.35375,0.681,0.25,0.375,1.0,0.3333333333333333,"W, W, L, L, W"
2024-03-29,746412,Houston Astros,New York Yankees,1,7,0,8,Rafael Montero,5.4,1.6666666666666667,,0.706,0.282,0.352,5.0,1.8888888888888888,,Victor González,0.0,20.0,,0.843,0.286,0.429,2.5,1.4444444444444444,
2024-03-29,745604,Philadelphia Phillies,Atlanta Braves,3,9,0,12,Yunior Marte,0.0,1.0,,0.479,0.156,0.25,9.0,2.0,,Spencer Strider,3.6,1.0,,0.875,0.325,0.475,3.0,0.8888888888888888,
2024-03-29,745117,Tampa Bay Rays,Toronto Blue Jays,8,2,1,10,Shawn Armstrong,13.5,2.727272727272727,,0.747,0.269,0.418,5.0,0.7777777777777778,,Wes Parsons,9.0,1.6666666666666667,,0.719,0.203,0.422,4.76,1.625,
2024-03-28,745687,Oakland Athletics,Cleveland Guardians,0,8,0,8,Kyle Muller,0.0,0.4545454545454545,3.9,0.328,0.133,0.167,8.0,1.5555555555555556,,Shane Bieber,0.0,0.8333333333333334,4.927499999999999,0.891,0.314,0.486,0.0,0.5555555555555556,
2024-03-28,745445,San Diego Padres,San Francisco Giants,6,4,1,10,Yuki Matsui,0.0,1.0,,0.758,0.295,0.381,6.0,1.1111111111111112,,Logan Webb,3.0,1.1666666666666667,,0.732,0.281,0.438,6.75,1.5,
2024-03-28,746335,Kansas City Royals,Minnesota Twins,1,4,0,5,Cole Ragans,3.0,1.3333333333333333,4.096,0.511,0.161,0.323,4.0,1.6666666666666667,"W, L, L, W, L",Griffin Jax,0.0,1.0,4.5875,0.735,0.27,0.378,1.0,0.6666666666666666,"W, L, L, L, W"
2024-03-28,746165,Los Angeles Dodgers,St. Louis Cardinals,7,1,1,8,Daniel Hudson,0.0,1.0,,0.855,0.311,0.443,5.67,0.4444444444444444,,Miles Mikolas,10.38,2.1951219512195124,,0.319,0.097,0.194,7.88,1.75,
2024-03-28,746089,Miami Marlins,Pittsburgh Pirates,5,6,0,11,Jesús Luzardo,3.6,0.8,,0.536,0.195,0.244,3.75,1.4166666666666667,,Jose E. Hernandez,0.0,0.0,,0.782,0.205,0.455,3.0,1.0,
2024-03-28,747224,Arizona Diamondbacks,Colorado Rockies,16,1,1,17,Scott McGough,0.0,1.0,,1.077,0.45,0.6,1.0,0.7777777777777778,,Victor Vodnik,0.0,1.5,,0.435,0.133,0.2,18.0,2.625,
2024-03-28,745283,Seattle Mariners,Boston Red Sox,4,6,0,10,Austin Voth,0.0,2.0,,0.749,0.235,0.471,6.0,1.4444444444444444,,Joely Rodríguez,9.0,1.0,,0.878,0.289,0.553,4.0,1.0,
2024-03-28,745116,Tampa Bay Rays,Toronto Blue Jays,2,8,0,10,Shawn Armstrong,13.5,2.727272727272727,,0.71,0.242,0.424,8.0,1.5555555555555556,,Tim Mayza,0.0,1.0,,0.906,0.219,0.531,2.0,1.1111111111111112,
2024-03-28,747060,Baltimore Orioles,Los Angeles Angels,11,3,1,14,Keegan Akin,0.0,0.0,3.5840000000000005,0.935,0.303,0.545,2.0,0.5555555555555556,,Patrick Sandoval,16.2,6.666666666666667,3.878333333333334,0.375,0.071,0.214,10.13,2.0,
2024-03-28,745039,Texas Rangers,Chicago Cubs,4,3,1,7,Josh Sborz,0.0,2.0,,0.812,0.235,0.471,2.7,1.1,,Adbert Alzolay,9.0,2.0,,0.633,0.182,0.333,2.79,1.5217391304347827,
2024-03-28,746418,Houston Astros,New York Yankees,4,5,0,9,Framber Valdez,5.79,2.619047619047619,,0.822,0.342,0.447,5.0,1.8888888888888888,,Nestor Cortes,7.2,1.4,,0.816,0.258,0.387,4.0,1.6666666666666667,
2024-03-28,746737,Cincinnati Reds,Washington Nationals,8,2,1,10,Emilio Pagán,18.0,2.0,,0.91,0.294,0.559,2.0,0.6666666666666666,,Josiah Gray,15.75,2.5,,0.469,0.188,0.281,9.0,1.5,
2024-03-28,746821,Chicago White Sox,Detroit Tigers,0,1,0,1,Garrett Crochet,1.5,0.8333333333333334,,0.2,0.1,0.1,1.0,0.7777777777777778,,Tarik Skubal,0.0,0.5,,0.417,0.188,0.188,0.0,0.3333333333333333,
2024-03-26,748339,Chicago Cubs,St. Louis Cardinals,2,7,0,9,Adbert Alzolay,0.0,0.5714285714285714,,0.753,0.248,0.438,4.57,1.6666666666666667,,Andre Granillo,9.0,3.0,,0.702,0.248,0.365,4.52,0.6666666666666666,
2024-03-26,747800,San Francisco Giants,Oakland Athletics,1,3,0,4,Cameron Cotter,0.0,10.0,,0.817,0.278,0.445,5.77,0.8888888888888888,,Paul Blackburn,2.04,0.6976744186046512,,0.777,0.273,0.436,4.9,0.8888888888888888,
2024-03-26,747802,Texas Rangers,Boston Red Sox,1,4,0,5,Blake Taylor,2.45,1.1267605633802815,,0.707,0.247,0.385,4.4,1.4444444444444444,,Gabriel Jackson,10.8,4.166666666666667,,0.757,0.247,0.417,3.76,1.0,
2024-03-26,747799,San Diego Padres,Seattle Mariners,6,7,0,13,Tommy Nance,6.23,1.2195121951219514,,0.707,0.247,0.39,4.41,1.5555555555555556,,Ben Onyshko,0.0,3.0,,0.825,0.273,0.469,5.48,1.2222222222222223,
2024-03-26,747801,Los Angeles Angels,Los Angeles Dodgers,4,3,1,7,Erik Martinez,0.0,10.0,,0.695,0.233,0.38,4.5,0.6666666666666666,,Jared Karros,0.0,1.0,,0.822,0.272,0.462,3.88,1.3414634146341464,
2024-03-26,747803,Arizona Diamondbacks,Cleveland Guardians,6,1,1,7,Austin Pope,3.0,2.0,5.741818181818181,0.715,0.247,0.395,4.65,0.5555555555555556,"L, L, W, W, L",Shane Bieber,1.56,0.8187134502923976,5.121666666666666,0.76,0.268,0.424,4.63,1.375,"L, L, L, L, L"
2024-03-26,747798,Colorado Rockies,Milwaukee Brewers,6,1,1,7,Thomas Ponticelli,67.5,30.0,,0.788,0.274,0.447,5.11,1.4444444444444444,,Blake Holub,2.84,1.9672131147540983,,0.761,0.258,0.427,4.98,2.0,
2024-03-26,747805,Houston Astros,Sugar Land Space Cowboys,7,3,1,10,Bryan Abreu,18.0,4.0,,0.592,0.194,0.306,2.5,1.3333333333333333,,Drew Strotman,0.0,0.9090909090909092,,0.558,0.179,0.254,3.71,1.375,
2024-03-26,747804,Minnesota Twins,Atlanta Braves,9,6,1,15,A.J. Labas,0.0,0.0,,0.682,0.241,0.372,5.01,1.1111111111111112,,Jake McSteen,5.06,1.1764705882352942,,0.688,0.236,0.377,4.48,1.75,
2024-03-26,761424,Washington Nationals,Washington Nationals Prospects,13,1,1,14,Trevor Williams,1.8,1.6,,1.149,0.447,0.684,1.0,1.4444444444444444,,Tyler Schoff,9.0,2.0,,0.652,0.258,0.339,10.29,2.5,
2024-03-25,748338,Chicago Cubs,St. Louis Cardinals,3,6,0,9,Adbert Alzolay,0.0,0.5714285714285714,,0.758,0.25,0.439,4.53,1.3333333333333333,,Andre Granillo,9.0,3.0,,0.694,0.244,0.358,4.61,1.0,
2024-03-25,747811,Los Angeles Dodgers,Los Angeles Angels,0,6,0,6,Daniel Hudson,6.0,1.8333333333333333,12.97875,0.829,0.276,0.461,3.87,1.2222222222222223,"W, L, W, W, W",Erik Martinez,0.0,10.0,4.205,0.694,0.233,0.378,4.55,0.8888888888888888,"L, W, L, W, L"
2024-03-25,747813,Atlanta Braves,Minnesota Twins,4,0,1,4,Jake McSteen,0.0,0.3225806451612903,,0.686,0.235,0.374,4.31,0.8888888888888888,,A.J. Labas,0.0,0.0,,0.671,0.237,0.365,4.98,0.875,
2024-03-25,747814,Houston Astros,Sugar Land Space Cowboys,1,3,0,4,Rafael Montero,9.0,2.0,,0.39,0.133,0.133,2.0,1.3333333333333333,,Cole McDonald,0.0,1.0,,0.482,0.152,0.182,1.0,0.7777777777777778,
2024-03-25,747808,San Diego Padres,Seattle Mariners,1,4,0,5,Tommy Nance,6.23,1.2195121951219514,,0.716,0.249,0.397,4.38,1.3333333333333333,,Ben Onyshko,0.0,3.0,,0.827,0.275,0.471,5.47,0.6666666666666666,
2024-03-25,747812,Texas Rangers,Boston Red Sox,2,9,0,11,Blake Taylor,2.45,1.1267605633802815,,0.713,0.249,0.389,4.41,1.6666666666666667,,Gabriel Jackson,10.8,4.166666666666667,,0.757,0.248,0.417,3.85,0.7777777777777778,
2024-03-25,747807,Oakland Athletics,San Francisco Giants,1,4,0,5,Paul Blackburn,3.0,0.8333333333333334,,0.784,0.276,0.44,5.03,1.1111111111111112,,Cameron Cotter,0.0,10.0,,0.828,0.279,0.452,5.87,0.8888888888888888,
2024-03-25,766494,Diablos Rojos del Mexico,New York Yankees,8,5,1,13,Michael Mariot,0.0,2.0,,0.793,0.288,0.455,4.0,2.2222222222222223,,Jonathan Loáisiga,10.8,2.5,,0.819,0.319,0.389,6.19,1.625,
2024-03-25,747810,Milwaukee Brewers,Colorado Rockies,10,1,1,11,Blake Holub,2.84,1.9672131147540983,4.036315789473685,0.764,0.257,0.43,4.96,0.8888888888888888,,Thomas Ponticelli,67.5,30.0,5.779999999999999,0.78,0.269,0.443,5.25,2.0,
2024-03-25,764494,Northwest Arkansas Naturals,Kansas City Royals,1,7,0,8,Evan Sisk,0.0,0.9090909090909092,,0.492,0.219,0.25,7.0,1.6666666666666667,,Brady Singer,0.0,0.6666666666666666,,0.801,0.25,0.444,1.0,0.8888888888888888,
2024-03-25,748868,New York Yankees,New York Mets,3,0,1,3,Geoffrey Gilbert,0.0,2.727272727272727,,0.757,0.251,0.409,4.91,0.4444444444444444,,Michael Tonkin,0.0,1.1111111111111112,,0.668,0.225,0.364,3.48,1.125,
2024-03-25,747815,Pittsburgh Pirates,Toronto Blue Jays,4,3,1,7,Brady Feigl,0.0,4.166666666666667,,0.76,0.248,0.436,4.36,1.1111111111111112,,Devereaux Harrison,5.4,1.0,,0.804,0.269,0.45,5.01,1.5,
2024-03-25,747816,Philadelphia Phillies,Tampa Bay Rays,3,6,0,9,Ricardo Pinto,3.18,1.346153846153846,5.034166666666667,0.661,0.231,0.361,4.6,1.4444444444444444,"L, W, W, W, L",Shawn Armstrong,6.75,0.875,6.09,0.715,0.253,0.4,4.89,1.0,"W, L, L, L, W"
2024-03-24,747823,Philadelphia Phillies,Toronto Blue Jays,2,0,1,2,Ricardo Pinto,3.18,1.346153846153846,,0.663,0.231,0.362,4.59,0.5555555555555556,,Devereaux Harrison,5.4,1.0,,0.806,0.269,0.45,5.05,1.125,
2024-03-24,764388,San Francisco Giants,Sacramento River Cats,1,8,0,9,Eric Silva,0.0,0.0,,0.494,0.143,0.143,7.0,1.6666666666666667,,John Michael Bertrand,2.08,0.9756097560975612,,0.651,0.206,0.265,1.0,1.3333333333333333,
2024-03-24,747825,Houston Astros,St. Louis Cardinals,9,4,1,13,Drew Strotman,1.86,1.6304347826086958,4.547777777777778,0.715,0.252,0.383,4.17,1.5555555555555556,,Andre Granillo,9.0,3.0,6.442352941176472,0.692,0.243,0.355,4.66,1.625,
2024-03-24,747822,Los Angeles Dodgers,Los Angeles Angels,5,3,1,8,Daniel Hudson,3.38,1.5686274509803924,,0.849,0.284,0.475,3.76,1.4444444444444444,,Erik Martinez,0.0,10.0,,0.697,0.235,0.38,4.71,1.25,
2024-03-24,747828,Minnesota Twins,Baltimore Orioles,3,8,0,11,A.J. Labas,0.0,0.0,,0.679,0.239,0.371,4.99,1.2222222222222223,,Keegan Akin,0.0,0.2816901408450704,,0.798,0.257,0.457,3.85,1.7777777777777777,
2024-03-24,766493,Diablos Rojos del Mexico,New York Yankees,4,3,1,7,Ofreidy Gómez,27.0,3.0,,0.727,0.303,0.424,3.0,1.7777777777777777,,Jonathan Loáisiga,10.8,2.5,,0.804,0.333,0.389,3.38,1.25,
2024-03-24,747826,Detroit Tigers,Tampa Bay Rays,3,2,1,5,Brant Hurter,4.91,1.0909090909090908,,0.787,0.256,0.447,3.88,0.8888888888888888,,Shawn Armstrong,7.71,1.0,,0.713,0.253,0.399,4.96,1.625,
2024-03-24,747821,Pittsburgh Pirates,New York Yankees,0,1,0,1,Brady Feigl,0.0,4.166666666666667,7.01,0.763,0.246,0.44,4.41,1.0,"W, W, W, W, W",Geoffrey Gilbert,0.0,2.727272727272727,3.591818181818182,0.762,0.25,0.412,5.07,1.1111111111111112,"L, W, L, L, L"
2024-03-24,747829,New York Mets,Washington Nationals,10,1,1,11,Michael Tonkin,0.0,1.1111111111111112,,0.687,0.232,0.376,3.42,0.7777777777777778,,Trevor Williams,7.2,1.6,,0.765,0.274,0.412,4.32,2.25,
2024-03-24,747818,Cincinnati Reds,Cleveland Guardians,7,10,0,17,Hunter Greene,7.2,1.6,,0.809,0.255,0.472,5.54,1.8888888888888888,,Shane Bieber,1.56,0.8187134502923976,,0.779,0.273,0.436,4.54,1.7777777777777777,
2024-03-24,747819,Seattle Mariners,Chicago Cubs,9,9,0,18,Ben Onyshko,0.0,3.0,4.779000000000001,0.832,0.276,0.474,5.62,2.0,,Adbert Alzolay,0.0,0.5714285714285714,5.885833333333333,0.757,0.25,0.438,4.48,2.2222222222222223,
2024-03-24,747817,Colorado Rockies,Chicago White Sox,7,3,1,10,Thomas Ponticelli,67.5,30.0,,0.79,0.272,0.449,5.1,1.1111111111111112,,Everhett Hazelwood,0.0,0.0,,0.697,0.244,0.382,4.91,1.5,
2024-03-24,747820,Milwaukee Brewers,Arizona Diamondbacks,14,4,1,18,Blake Holub,2.84,1.9672131147540983,,0.75,0.251,0.419,5.1,1.1111111111111112,,Eduardo Rodriguez,8.0,2.0,,0.704,0.246,0.386,4.88,2.25,
2024-03-24,747827,Miami Marlins,New York Mets,5,1,1,6,Patrick Monteverde,2.45,0.9859154929577464,,0.662,0.239,0.359,3.97,0.6666666666666666,,Michael Tonkin,0.0,1.1111111111111112,,0.672,0.227,0.37,3.58,1.375,
2024-03-23,747844,New York Mets,Houston Astros,5,13,0,18,Michael Tonkin,0.0,1.1111111111111112,,0.679,0.229,0.373,3.51,2.111111111111111,,Drew Strotman,1.86,1.6304347826086958,,0.717,0.251,0.385,4.17,1.4444444444444444,
2024-03-23,747834,Cincinnati Reds,Colorado Rockies,6,2,1,8,Hunter Greene,8.25,1.75,,0.803,0.255,0.468,5.37,0.8888888888888888,,Thomas Ponticelli,67.5,30.0,,0.786,0.271,0.446,5.22,2.0,
2024-03-23,747835,San Francisco Giants,Arizona Diamondbacks,5,11,0,16,Cameron Cotter,0.0,10.0,,0.829,0.282,0.449,6.05,2.4444444444444446,,Eduardo Rodriguez,8.0,2.0,,0.721,0.251,0.396,4.56,1.6666666666666667,
2024-03-23,747840,Baltimore Orioles,Toronto Blue Jays,3,2,1,5,Keegan Akin,0.0,0.2816901408450704,,0.8,0.257,0.457,3.87,1.1111111111111112,,Devereaux Harrison,5.4,1.0,,0.817,0.27,0.458,4.97,1.5,
2024-03-23,747832,Chicago White Sox,Seattle Mariners,2,8,0,10,Everhett Hazelwood,0.0,0.0,,0.703,0.245,0.387,4.82,1.4444444444444444,,Troy Taylor,4.15,1.4634146341463417,,0.82,0.273,0.466,5.5,0.7777777777777778,
2024-03-23,747847,Tampa Bay Rays,Baltimore Orioles,4,6,0,10,Shawn Armstrong,7.71,1.0,,0.723,0.253,0.406,5.14,1.5555555555555556,,Keegan Akin,0.0,0.2816901408450704,,0.8,0.258,0.458,3.98,1.3333333333333333,
2024-03-23,747839,Detroit Tigers,New York Yankees,11,6,1,17,Brant Hurter,4.91,1.0909090909090908,,0.785,0.256,0.445,3.87,1.5555555555555556,,Geoffrey Gilbert,0.0,2.727272727272727,,0.763,0.251,0.416,5.29,2.5,
2024-03-23,747846,Pittsburgh Pirates,Boston Red Sox,4,1,1,5,Brady Feigl,0.0,4.166666666666667,,0.773,0.248,0.448,4.53,1.4444444444444444,,Gabriel Jackson,10.8,4.166666666666667,,0.748,0.242,0.413,3.83,1.375,
2024-03-23,747842,Atlanta Braves,Tampa Bay Rays,2,5,0,7,Jake McSteen,0.0,0.3225806451612903,4.255555555555556,0.683,0.237,0.368,4.44,1.2222222222222223,"L, W, L, L, W",Shawn Armstrong,7.71,1.0,5.497894736842105,0.72,0.254,0.405,4.98,0.7777777777777778,"W, L, L, L, W"
2024-03-23,747836,Oakland Athletics,Los Angeles Angels,11,5,1,16,Colin Peluse,0.0,20.0,4.266,0.797,0.28,0.449,5.07,1.2222222222222223,,Erik Martinez,0.0,10.0,2.9858333333333333,0.694,0.233,0.378,4.68,2.375,
2024-03-23,747833,Arizona Diamondbacks,Cleveland Guardians,0,5,0,5,Eduardo Rodriguez,8.0,2.0,,0.695,0.244,0.382,4.53,1.5555555555555556,,Shane Bieber,1.56,0.8187134502923976,,0.764,0.268,0.424,4.45,0.4444444444444444,
2024-03-23,747838,Washington Nationals,Miami Marlins,3,5,0,8,Trevor Williams,7.2,1.6,,0.784,0.276,0.425,4.17,1.4444444444444444,,Patrick Monteverde,2.45,0.9859154929577464,,0.663,0.239,0.36,4.09,1.6666666666666667,
2024-03-23,747845,Toronto Blue Jays,Detroit Tigers,7,10,0,17,Devereaux Harrison,5.4,1.0,,0.829,0.274,0.465,5.2,1.4444444444444444,,Brant Hurter,1.13,0.75,,0.773,0.252,0.439,3.91,1.7777777777777777,
2024-03-23,747841,Boston Red Sox,Minnesota Twins,8,6,1,14,Gabriel Jackson,10.8,4.166666666666667,,0.757,0.247,0.422,3.89,1.4444444444444444,,A.J. Labas,0.0,0.0,,0.671,0.235,0.367,4.96,1.5,
2024-03-23,747830,Chicago Cubs,Milwaukee Brewers,4,7,0,11,Adbert Alzolay,0.0,0.5714285714285714,5.9435714285714285,0.744,0.247,0.428,4.33,1.4444444444444444,"L, W, L, W, W",Blake Holub,0.0,1.5384615384615383,3.9868181818181823,0.724,0.245,0.397,5.13,0.8888888888888888,"W, W, L, L, W"
2024-03-22,747857,San Francisco Giants,Chicago Cubs,13,12,1,25,Cameron Cotter,0.0,10.0,,0.824,0.28,0.448,5.97,1.8888888888888888,,Adbert Alzolay,0.0,0.5714285714285714,,0.755,0.25,0.434,4.14,2.2222222222222223,
2024-03-22,747854,Milwaukee Brewers,Kansas City Royals,11,5,1,16,Blake Holub,0.0,1.5384615384615383,3.8765,0.728,0.247,0.399,5.22,1.2222222222222223,"W, W, L, L, W",Brady Singer,7.31,1.75,5.491428571428571,0.747,0.257,0.425,5.17,2.0,"W, L, L, W, L"
2024-03-22,747855,Oakland Athletics,Cincinnati Reds,8,6,1,14,Colin Peluse,0.0,20.0,,0.792,0.279,0.447,4.94,1.5555555555555556,,Hunter Greene,8.25,1.75,,0.783,0.249,0.453,5.5,1.851851851851852,
2024-03-22,747863,New York Yankees,New York Mets,5,3,1,8,Geoffrey Gilbert,0.0,2.727272727272727,4.380714285714285,0.76,0.25,0.413,5.06,1.0,"L, W, L, L, L",Michael Tonkin,0.0,1.1111111111111112,3.642,0.68,0.228,0.375,3.13,1.625,"L, L, L, W, L"
2024-03-22,747864,Philadelphia Phillies,Detroit Tigers,3,4,0,7,Ricardo Pinto,3.0,1.3333333333333333,,0.665,0.229,0.364,4.71,0.6666666666666666,,Brant Hurter,1.13,0.75,,0.768,0.252,0.434,3.8,1.0,
2024-03-22,747866,Toronto Blue Jays,Boston Red Sox,5,1,1,6,Devereaux Harrison,5.4,1.0,,0.826,0.271,0.464,5.02,0.5555555555555556,,Gabriel Jackson,10.8,4.166666666666667,,0.753,0.244,0.419,3.81,1.875,
2024-03-22,747852,Chicago Cubs,San Francisco Giants,3,7,0,10,Adbert Alzolay,0.0,0.5714285714285714,,0.737,0.244,0.423,4.06,2.2222222222222223,,Cameron Cotter,0.0,10.0,,0.816,0.276,0.438,5.6,1.0,
2024-03-22,747849,Cleveland Guardians,Texas Rangers,10,0,1,10,Shane Bieber,1.56,0.8187134502923976,5.523125,0.761,0.267,0.423,4.61,0.6666666666666666,,Blake Taylor,1.5,0.8333333333333334,4.5052631578947375,0.739,0.255,0.405,4.46,1.75,
2024-03-22,747853,Chicago White Sox,Oakland Athletics,8,2,1,10,Everhett Hazelwood,0.0,0.0,,0.718,0.25,0.394,4.9,1.2222222222222223,,Colin Peluse,0.0,20.0,,0.78,0.277,0.439,5.04,2.0,
2024-03-22,747856,Texas Rangers,Colorado Rockies,2,3,0,5,Blake Taylor,1.42,0.819672131147541,,0.741,0.256,0.407,4.37,1.3333333333333333,,Thomas Ponticelli,67.5,30.0,,0.791,0.275,0.447,5.16,0.8888888888888888,
2024-03-22,747850,Los Angeles Angels,Chicago White Sox,2,0,1,2,Erik Martinez,0.0,10.0,,0.691,0.232,0.374,4.43,0.5555555555555556,,Everhett Hazelwood,0.0,0.0,,0.699,0.244,0.383,4.92,0.75,
2024-03-21,747870,Atlanta Braves,New York Yankees,5,2,1,7,Jake McSteen,0.0,0.3225806451612903,,0.687,0.24,0.369,4.42,0.8888888888888888,,Geoffrey Gilbert,0.0,2.727272727272727,,0.762,0.249,0.417,5.14,1.5,
2024-03-21,747868,Cleveland Guardians,Kansas City Royals,8,5,1,13,Shane Bieber,2.38,0.990990990990991,,0.761,0.269,0.424,4.79,0.8888888888888888,,Brady Singer,7.31,1.75,,0.751,0.261,0.427,5.0,2.125,
2024-03-21,747872,Washington Nationals,Minnesota Twins,9,8,1,17,Trevor Williams,7.2,1.6,,0.779,0.275,0.421,4.14,1.6666666666666667,,A.J. Labas,0.0,0.0,,0.671,0.236,0.368,4.86,1.829268292682927,
2024-03-21,747876,St. Louis Cardinals,Houston Astros,1,9,0,10,Andre Granillo,9.0,3.0,,0.701,0.246,0.362,4.7,2.555555555555556,,Drew Strotman,1.86,1.6304347826086958,,0.691,0.249,0.366,4.14,1.0,
2024-03-21,747875,Detroit Tigers,New York Mets,5,10,0,15,Brant Hurter,1.13,0.75,,0.775,0.255,0.436,3.83,1.5555555555555556,,Michael Tonkin,0.0,1.1111111111111112,,0.686,0.23,0.379,3.04,1.2222222222222223,
2024-03-21,746175,Los Angeles Dodgers,San Diego Padres,11,15,0,26,Daniel Hudson,0.0,1.0,,0.808,0.307,0.387,8.0,2.6666666666666665,,Yuki Matsui,0.0,2.727272727272727,,0.802,0.301,0.411,7.0,2.4444444444444446,
2024-03-21,747874,Philadelphia Phillies,Tampa Bay Rays,5,6,0,11,Ricardo Pinto,3.0,1.3333333333333333,4.733333333333333,0.667,0.23,0.364,4.74,1.5555555555555556,"L, W, W, W, L",Shawn Armstrong,7.71,1.0,6.331875,0.724,0.254,0.408,5.1,0.8888888888888888,"W, L, L, L, W"
2024-03-21,747873,Pittsburgh Pirates,Toronto Blue Jays,2,3,0,5,Brady Feigl,0.0,4.166666666666667,,0.776,0.249,0.451,4.7,1.0,,Devereaux Harrison,5.4,1.0,,0.825,0.272,0.465,5.17,0.7777777777777778,
2024-03-21,747869,Colorado Rockies,Chicago Cubs,2,5,0,7,Thomas Ponticelli,67.5,30.0,,0.786,0.274,0.441,5.29,1.1111111111111112,,Adbert Alzolay,0.0,0.5714285714285714,,0.743,0.245,0.427,3.95,0.6666666666666666,
2024-03-21,747867,Milwaukee Brewers,San Francisco Giants,6,7,0,13,Blake Holub,0.0,1.5384615384615383,,0.72,0.245,0.394,5.26,1.8888888888888888,,Cameron Cotter,0.0,10.0,,0.813,0.276,0.439,5.72,1.4444444444444444,
2024-03-21,747877,Boston Red Sox,Baltimore Orioles,3,2,1,5,Gabriel Jackson,10.8,4.166666666666667,4.40375,0.766,0.248,0.426,3.75,0.8888888888888888,,Keegan Akin,0.0,0.2816901408450704,4.07923076923077,0.798,0.256,0.456,3.98,1.625,
2024-03-21,747871,Seattle Mariners,Cincinnati Reds,7,6,1,13,Troy Taylor,4.15,1.4634146341463417,,0.826,0.278,0.467,5.83,1.2222222222222223,,Hunter Greene,8.25,1.75,,0.783,0.249,0.454,5.38,1.75,
2024-03-20,747886,Washington Nationals,St. Louis Cardinals,4,13,0,17,Trevor Williams,6.3,1.6,,0.777,0.275,0.419,4.01,1.8888888888888888,,Andre Granillo,9.0,3.0,,0.712,0.25,0.37,4.52,1.3333333333333333,
2024-03-20,747885,Atlanta Braves,Toronto Blue Jays,10,9,1,19,Jake McSteen,0.0,0.0,4.288888888888889,0.684,0.239,0.366,4.52,1.7777777777777777,,Devereaux Harrison,5.4,1.0,5.732857142857142,0.829,0.273,0.466,5.3,2.1951219512195124,
2024-03-20,747889,Minnesota Twins,Detroit Tigers,3,12,0,15,A.J. Labas,0.0,0.0,,0.666,0.232,0.367,4.68,2.0,,Brant Hurter,1.13,0.75,,0.769,0.256,0.429,3.67,1.0,
2024-03-20,747887,New York Yankees,Pittsburgh Pirates,12,0,1,12,Geoffrey Gilbert,0.0,2.727272727272727,,0.772,0.253,0.424,5.16,0.6666666666666666,,Brady Feigl,0.0,4.166666666666667,,0.782,0.252,0.453,4.77,2.25,
2024-03-20,747881,Los Angeles Angels,San Francisco Giants,2,5,0,7,Erik Martinez,0.0,10.0,,0.693,0.233,0.374,4.46,1.3333333333333333,,José Cruz,9.0,2.25,,0.812,0.276,0.44,5.7,1.2222222222222223,
2024-03-20,745444,San Diego Padres,Los Angeles Dodgers,2,5,0,7,Yuki Matsui,0.0,5.0,,0.368,0.133,0.133,3.0,1.7777777777777777,,Daniel Hudson,0.0,1.0,,0.59,0.212,0.212,2.0,0.8888888888888888,
2024-03-20,747888,Miami Marlins,New York Mets,3,6,0,9,Patrick Monteverde,2.45,0.9859154929577464,,0.651,0.238,0.35,4.13,1.5555555555555556,,Michael Tonkin,0.0,0.9803921568627452,,0.682,0.232,0.376,2.95,1.1111111111111112,
2024-03-20,747880,Arizona Diamondbacks,Colorado Rockies,5,1,1,6,Eduardo Rodriguez,8.0,2.0,4.844166666666667,0.715,0.251,0.394,4.65,0.4444444444444444,"L, L, W, W, L",Thomas Ponticelli,67.5,30.0,5.779999999999999,0.796,0.278,0.446,5.34,1.5,"L, L, W, L, L"
2024-03-20,747882,Oakland Athletics,Chicago Cubs,3,1,1,4,Colin Peluse,0.0,20.0,,0.784,0.279,0.442,4.9,0.2222222222222222,,Adbert Alzolay,0.0,0.5714285714285714,,0.747,0.245,0.429,4.02,0.875,
2024-03-20,747884,Baltimore Orioles,Philadelphia Phillies,13,4,1,17,Keegan Akin,0.0,0.2816901408450704,,0.806,0.259,0.461,4.0,1.5555555555555556,,Ricardo Pinto,3.0,1.3333333333333333,,0.672,0.231,0.367,4.69,2.75,
2024-03-20,747879,Chicago White Sox,Cincinnati Reds,1,3,0,4,Everhett Hazelwood,0.0,0.0,,0.715,0.246,0.392,5.08,0.8888888888888888,,Hunter Greene,8.25,1.75,,0.788,0.252,0.456,5.21,1.2222222222222223,
2024-03-20,747878,Cincinnati Reds,Texas Rangers,1,8,0,9,Hunter Greene,8.25,1.75,,0.781,0.256,0.448,5.52,1.3333333333333333,,Blake Taylor,1.5,0.8333333333333334,,0.753,0.259,0.415,4.42,1.0,
